자재바코드,검사일시,검사결과,비고
13032026021500350_073,2026-02-15 18:24:32,NG1,R전류 불량
13032026021500350_074,2026-02-15 18:24:50,NG1,R전류 불량
13032026021500350_075,2026-02-15 18:25:08,NG1,R전류 불량
13032026021500350_076,2026-02-15 18:25:26,NG1,R전류 불량
13032026021500350_077,2026-02-15 18:25:44,NG1,R전류 불량
13032026021500350_078,2026-02-15 18:26:02,NG1,R전류 불량
13032026021500350_079,2026-02-15 18:26:22,NG1,R전류 불량
13032026021500350_080,2026-02-15 18:26:44,NG1,R전류 불량
13032026021500350_081,2026-02-15 18:27:06,NG1,R전류 불량
13032026021500350_082,2026-02-15 18:27:24,NG1,R전류 불량
13032026021500350_083,2026-02-15 18:27:42,NG1,R전류 불량
13032026021500350_084,2026-02-15 18:28:00,NG1,R전류 불량
13032026021500350_085,2026-02-15 18:28:18,NG1,R전류 불량
13032026021500350_086,2026-02-15 18:28:36,NG1,R전류 불량
13032026021500350_087,2026-02-15 18:28:54,NG1,R전류 불량
13032026021500350_088,2026-02-15 18:29:13,NG1,R전류 불량
13032026021500350_089,2026-02-15 18:29:31,NG1,R전류 불량
13032026021500350_090,2026-02-15 18:29:50,NG1,R전류 불량
13032026021500350_091,2026-02-15 18:30:09,NG1,R전류 불량
13032026021500350_092,2026-02-15 18:30:30,NG1,R전류 불량
13032026021500350_093,2026-02-15 18:30:49,NG1,R전류 불량
13032026021500350_094,2026-02-15 18:31:07,NG1,R전류 불량
13032026021500350_095,2026-02-15 18:31:25,NG1,R전류 불량
13032026021500350_096,2026-02-15 18:31:43,NG1,R전류 불량
13032026021500350_097,2026-02-15 18:32:02,NG1,R전류 불량
13032026021500350_098,2026-02-15 18:32:19,NG1,R전류 불량
13032026021500350_099,2026-02-15 18:32:38,NG1,R전류 불량
13032026021500350_100,2026-02-15 18:32:58,NG1,R전류 불량
12012026021500653_001,2026-02-15 18:37:49,NG1,R전류 불량
12012026021500653_002,2026-02-15 18:38:07,NG1,R전류 불량
12012026021500653_003,2026-02-15 18:38:25,NG1,R전류 불량
12012026021500653_004,2026-02-15 18:38:42,NG1,R전류 불량
12012026021500653_005,2026-02-15 18:39:00,NG1,R전류 불량
12012026021500653_006,2026-02-15 18:39:17,NG1,R전류 불량
12012026021500653_007,2026-02-15 18:39:35,NG1,R전류 불량
12012026021500653_008,2026-02-15 18:39:54,NG1,R전류 불량
12012026021500653_009,2026-02-15 18:40:13,NG1,R전류 불량
12012026021500653_010,2026-02-15 18:40:33,NG1,R전류 불량
12012026021500653_011,2026-02-15 18:40:52,NG1,R전류 불량
12012026021500653_012,2026-02-15 18:41:09,NG1,R전류 불량
12012026021500653_013,2026-02-15 18:41:27,NG1,R전류 불량
12012026021500653_014,2026-02-15 18:41:44,NG1,R전류 불량
12012026021500653_015,2026-02-15 18:42:02,NG1,R전류 불량
12012026021500653_016,2026-02-15 18:42:21,NG1,R전류 불량
12012026021500653_017,2026-02-15 18:42:40,NG1,R전류 불량
12012026021500653_018,2026-02-15 18:42:59,NG3,R전류, 소음 불량
12012026021500653_019,2026-02-15 18:43:18,NG1,R전류 불량
12012026021500653_020,2026-02-15 18:43:36,NG1,R전류 불량
12012026021500653_021,2026-02-15 18:43:54,NG1,R전류 불량
12012026021500653_022,2026-02-15 18:44:11,NG1,R전류 불량
12012026021500653_023,2026-02-15 18:44:29,NG1,R전류 불량
12012026021500653_024,2026-02-15 18:44:46,NG1,R전류 불량
12012026021500653_025,2026-02-15 18:45:04,NG1,R전류 불량
12012026021500653_026,2026-02-15 18:45:22,NG1,R전류 불량
12012026021500653_027,2026-02-15 18:45:41,NG1,R전류 불량
12012026021500653_028,2026-02-15 18:46:00,NG1,R전류 불량
12012026021500653_029,2026-02-15 18:46:17,NG1,R전류 불량
12012026021500653_030,2026-02-15 18:46:36,NG1,R전류 불량
12012026021500653_031,2026-02-15 18:46:53,NG1,R전류 불량
12012026021500653_032,2026-02-15 18:47:10,NG1,R전류 불량
12012026021500653_033,2026-02-15 18:47:28,NG1,R전류 불량
12012026021500653_034,2026-02-15 18:47:46,NG1,R전류 불량
12012026021500653_035,2026-02-15 18:48:03,NG1,R전류 불량
12012026021500653_036,2026-02-15 18:48:21,NG1,R전류 불량
12012026021500653_037,2026-02-15 18:48:40,NG3,R전류, 소음 불량
12012026021500653_038,2026-02-15 18:48:59,NG1,R전류 불량
12012026021500653_039,2026-02-15 18:49:19,NG1,R전류 불량
12012026021500653_040,2026-02-15 18:49:37,NG1,R전류 불량
12012026021500653_041,2026-02-15 18:49:55,NG1,R전류 불량
12012026021500653_042,2026-02-15 18:50:13,NG1,R전류 불량
12012026021500653_043,2026-02-15 18:50:31,NG1,R전류 불량
12012026021500653_044,2026-02-15 18:50:50,NG1,R전류 불량
12012026021500653_045,2026-02-15 18:51:07,NG1,R전류 불량
12012026021500653_046,2026-02-15 18:51:26,NG1,R전류 불량
12012026021500653_047,2026-02-15 18:51:44,NG1,R전류 불량
12012026021500653_048,2026-02-15 18:52:04,NG1,R전류 불량
12012026021500653_049,2026-02-15 18:52:23,NG1,R전류 불량
12012026021500653_050,2026-02-15 18:52:45,NG1,R전류 불량
12012026021500653_051,2026-02-15 18:53:04,NG1,R전류 불량
12012026021500653_052,2026-02-15 18:53:22,NG1,R전류 불량
12012026021500653_053,2026-02-15 18:53:40,NG1,R전류 불량
12012026021500653_054,2026-02-15 18:53:58,NG1,R전류 불량
12012026021500653_055,2026-02-15 18:54:16,NG1,R전류 불량
12012026021500653_056,2026-02-15 18:54:34,NG1,R전류 불량
12012026021500653_057,2026-02-15 18:54:53,NG1,R전류 불량
12012026021500653_058,2026-02-15 18:55:11,NG1,R전류 불량
12012026021500653_059,2026-02-15 18:55:30,NG1,R전류 불량
12012026021500653_060,2026-02-15 18:55:49,NG1,R전류 불량
12012026021500653_061,2026-02-15 18:56:09,NG1,R전류 불량
12012026021500653_062,2026-02-15 18:56:27,NG1,R전류 불량
12012026021500653_063,2026-02-15 18:56:45,NG1,R전류 불량
12012026021500653_064,2026-02-15 18:57:04,NG1,R전류 불량
12012026021500653_065,2026-02-15 18:57:22,NG1,R전류 불량
12012026021500653_066,2026-02-15 18:57:41,NG1,R전류 불량
12012026021500653_067,2026-02-15 18:58:00,NG1,R전류 불량
12012026021500653_068,2026-02-15 18:58:19,NG1,R전류 불량
12012026021500653_069,,,
12012026021500653_070,,,
12012026021500653_071,,,
12012026021500653_072,,,
12012026021500653_073,,,
12012026021500653_074,,,
12012026021500653_075,,,
12012026021500653_076,,,
12012026021500653_077,,,
12012026021500653_078,,,
12012026021500653_079,,,
12012026021500653_080,,,
12012026021500653_081,,,
12012026021500653_082,,,
12012026021500653_083,,,
12012026021500653_084,,,
12012026021500653_085,,,
12012026021500653_086,,,
12012026021500653_087,,,
12012026021500653_088,,,
12012026021500653_089,,,
12012026021500653_090,,,
12012026021500653_091,,,
12012026021500653_092,,,
12012026021500653_093,,,
12012026021500653_094,,,
12012026021500653_095,,,
12012026021500653_096,,,
12012026021500653_097,,,
12012026021500653_098,,,
12012026021500653_099,,,
12012026021500653_100,,,
