자재바코드,검사일시,검사결과,비고
16832026021100214_103,,,
16832026021100214_104,,,
16832026021100214_105,,,
16832026021100214_106,,,
16832026021100214_107,,,
16832026021100214_108,,,
16832026021100214_109,,,
16832026021100214_110,,,
16092026021100094_111,,,
16092026021100094_112,,,
16092026021100094_113,,,
16092026021100094_114,,,
16092026021100094_115,,,
16092026021100094_116,,,
16092026021100094_117,,,
16092026021100094_118,,,
16092026021100094_119,,,
16092026021100094_120,,,
11002026021100246_121,2026-02-11 00:30:23,NG1,R전류 불량
11002026021100246_122,2026-02-11 00:30:43,NG1,R전류 불량
11002026021100246_123,2026-02-11 00:31:01,NG1,R전류 불량
11002026021100246_124,2026-02-11 00:31:45,NG1,R전류 불량
11002026021100246_125,2026-02-11 00:32:09,NG1,R전류 불량
11002026021100246_126,2026-02-11 00:32:27,NG1,R전류 불량
11002026021100246_127,,,
11002026021100246_128,,,
11002026021100246_129,,,
11002026021100246_130,,,
26192026021100825_131,,,
26192026021100825_132,,,
26192026021100825_133,,,
26192026021100825_134,,,
26192026021100825_135,,,
26192026021100825_136,,,
26192026021100825_137,,,
26192026021100825_138,,,
26192026021100825_139,,,
26192026021100825_140,,,
16562026021100054_141,,,
16562026021100054_142,,,
16562026021100054_143,,,
16562026021100054_144,,,
16562026021100054_145,,,
16562026021100054_146,,,
16562026021100054_147,,,
16562026021100054_148,,,
16562026021100054_149,,,
16562026021100054_150,,,
22022026021100288_151,,,
22022026021100288_152,,,
22022026021100288_153,,,
22022026021100288_154,,,
22022026021100288_155,,,
22022026021100288_156,,,
22022026021100288_157,,,
22022026021100288_158,,,
22022026021100288_159,,,
22022026021100288_160,,,
26522026021100823_161,,,
26522026021100823_162,,,
26522026021100823_163,,,
26522026021100823_164,,,
26522026021100823_165,,,
26522026021100823_166,,,
26522026021100823_167,,,
26522026021100823_168,,,
26522026021100823_169,,,
26522026021100823_170,,,
26802026021100521_171,,,
26802026021100521_172,,,
26802026021100521_173,,,
26802026021100521_174,,,
26802026021100521_175,,,
26802026021100521_176,,,
26802026021100521_177,,,
26802026021100521_178,,,
26802026021100521_179,,,
26802026021100521_180,,,
15052026021100916_181,,,
15052026021100916_182,,,
15052026021100916_183,,,
15052026021100916_184,,,
15052026021100916_185,,,
15052026021100916_186,,,
15052026021100916_187,,,
15052026021100916_188,,,
15052026021100916_189,,,
15052026021100916_190,,,
26612026021100073_191,,,
26612026021100073_192,,,
26612026021100073_193,,,
26612026021100073_194,,,
26612026021100073_195,,,
26612026021100073_196,,,
26612026021100073_197,,,
26612026021100073_198,,,
26612026021100073_199,,,
26612026021100073_200,,,
14512026021100463_201,,,
14512026021100463_202,,,
14512026021100463_203,,,
14512026021100463_204,,,
14512026021100463_205,,,
14512026021100463_206,,,
14512026021100463_207,,,
14512026021100463_208,,,
14512026021100463_209,,,
14512026021100463_210,,,
14502026021100752_211,,,
14502026021100752_212,,,
14502026021100752_213,,,
14502026021100752_214,,,
14502026021100752_215,,,
14502026021100752_216,,,
14502026021100752_217,,,
14502026021100752_218,,,
14502026021100752_219,,,
14502026021100752_220,,,
16642026021100592_221,,,
16642026021100592_222,,,
16642026021100592_223,,,
16642026021100592_224,,,
16642026021100592_225,,,
16642026021100592_226,,,
16642026021100592_227,,,
16642026021100592_228,,,
16642026021100592_229,,,
16642026021100592_230,,,
16132026021100355_231,,,
16132026021100355_232,,,
16132026021100355_233,,,
16132026021100355_234,,,
16132026021100355_235,,,
16132026021100355_236,,,
16132026021100355_237,,,
16132026021100355_238,,,
16132026021100355_239,,,
16132026021100355_240,,,
16592026021100788_241,,,
16592026021100788_242,,,
16592026021100788_243,,,
16592026021100788_244,,,
16592026021100788_245,,,
16592026021100788_246,,,
16592026021100788_247,,,
16592026021100788_248,,,
16592026021100788_249,,,
16592026021100788_250,,,
16552026021100341_251,,,
16552026021100341_252,,,
16552026021100341_253,,,
16552026021100341_254,,,
16552026021100341_255,,,
16552026021100341_256,,,
16552026021100341_257,,,
16552026021100341_258,,,
16552026021100341_259,,,
16552026021100341_260,,,
14032026021100160_261,,,
14032026021100160_262,,,
14032026021100160_263,,,
14032026021100160_264,,,
14032026021100160_265,,,
14032026021100160_266,,,
14032026021100160_267,,,
14032026021100160_268,,,
14032026021100160_269,,,
14032026021100160_270,,,
24072026021100838_271,,,
24072026021100838_272,,,
24072026021100838_273,,,
24072026021100838_274,,,
24072026021100838_275,,,
24072026021100838_276,,,
24072026021100838_277,,,
24072026021100838_278,,,
24072026021100838_279,,,
24072026021100838_280,,,
25092026021100001_281,,,
25092026021100001_282,,,
25092026021100001_283,,,
25092026021100001_284,,,
25092026021100001_285,,,
25092026021100001_286,,,
25092026021100001_287,,,
25092026021100001_288,,,
25092026021100001_289,,,
25092026021100001_290,,,
16572026021100940_291,,,
16572026021100940_292,,,
16572026021100940_293,,,
16572026021100940_294,,,
16572026021100940_295,,,
16572026021100940_296,,,
16572026021100940_297,,,
16572026021100940_298,,,
16572026021100940_299,,,
16572026021100940_300,,,
